Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.1015625,6,4167.0512695312,4268.205078125,4241.0258789062,4265.2563476562,4154.1025390625,4156.2822265625,4169.2309570312,4149.7436523438,4141.6665039062,4132.6923828125,4078.3332519531,4148.58984375,4075.0,4162.1796875,,,
4.16796875,266,4181.0258789062,4155.0,4145.1284179688,4206.6665039062,4191.6665039062,4171.2822265625,4196.1538085938,4179.8715820312,4186.41015625,4180.0,4172.3076171875,4180.5126953125,4201.9228515625,4176.1538085938,,,
15.3046875,979,4177.0512695312,4169.7436523438,4148.7177734375,4146.9228515625,4173.3334960938,4165.384765625,4170.7690429688,4166.0258789062,4170.0,4159.8715820312,4172.6923828125,4153.0771484375,4186.1538085938,4173.7177734375,,,
5.828125,373,4162.8203125,4174.3588867188,4228.58984375,4170.2563476562,4154.8715820312,4157.0512695312,4156.6665039062,4166.6665039062,4151.0258789062,4151.1538085938,4150.1284179688,4166.794921875,4109.4873046875,4171.5385742188,,,
1.62890625,104,4173.58984375,4143.58984375,4199.615234375,4206.1538085938,4177.4360351562,4160.1284179688,4152.9487304688,4159.1025390625,4167.8203125,4156.41015625,4118.0771484375,4153.205078125,4186.1538085938,4170.8974609375,,,
6.1171875,391,4158.8461914062,4153.205078125,4198.58984375,4179.7436523438,4170.0,4160.0,4173.7177734375,4172.5639648438,4162.4360351562,4166.41015625,4143.205078125,4159.2309570312,4149.7436523438,4164.1025390625,,,
1.1171875,71,4193.4614257812,4221.41015625,4201.794921875,4199.1025390625,4214.615234375,4161.41015625,4202.8203125,4202.9487304688,4201.9228515625,4210.0,4228.3334960938,4232.4360351562,4230.8974609375,4198.205078125,,,
14.4765625,926,4153.7177734375,4153.4614257812,4129.8715820312,4247.8203125,4154.7436523438,4160.7690429688,4137.0512695312,4112.5639648438,4119.1025390625,4104.1025390625,4023.205078125,4115.6411132812,4121.0258789062,4056.0256347656,,,
11.59765625,742,4155.6411132812,4180.6411132812,4151.6665039062,4156.6665039062,4156.794921875,4160.5126953125,4153.8461914062,4186.5385742188,4150.384765625,4151.0258789062,4137.8203125,4141.9228515625,4175.5126953125,4127.0512695312,,,
18.328125,1173,4162.1796875,4134.8715820312,4124.3588867188,4126.0258789062,4140.5126953125,4159.2309570312,4109.1025390625,4148.58984375,4132.8203125,4134.3588867188,4159.8715820312,4151.794921875,4131.0258789062,4181.1538085938,,,
16.77734375,1073,4149.4873046875,4141.41015625,4122.0512695312,4096.6665039062,4153.0771484375,4156.2822265625,4160.7690429688,4166.5385742188,4166.794921875,4155.0,4150.384765625,4148.7177734375,4190.5126953125,4157.0512695312,,,
1.70703125,109,4158.4614257812,4151.41015625,4170.5126953125,4185.1284179688,4166.2822265625,4169.2309570312,4165.1284179688,4182.4360351562,4165.2563476562,4166.6665039062,4181.41015625,4173.7177734375,4127.6923828125,4173.8461914062,,,
17.01953125,1089,4161.5385742188,4136.41015625,4164.615234375,4153.58984375,4153.205078125,4155.0,4429.8715820312,4177.6923828125,4168.205078125,4157.3076171875,4153.0771484375,4148.58984375,4142.3076171875,4198.3334960938,,,
14.78515625,946,4154.8715820312,4166.9228515625,4205.6411132812,4170.384765625,4168.205078125,4158.8461914062,4147.4360351562,4172.6923828125,4167.8203125,4155.5126953125,4149.2309570312,4151.6665039062,4160.0,4169.615234375,,,
0.61328125,39,4167.6923828125,4131.1538085938,4216.41015625,4120.5126953125,4168.9741210938,4152.1796875,4157.1796875,4166.41015625,4181.794921875,4199.8715820312,4234.4873046875,4200.5126953125,4204.7436523438,4180.7690429688,,,
7.26953125,465,4181.9228515625,4184.7436523438,4039.6154785156,4209.615234375,4186.41015625,4167.6923828125,4187.4360351562,4172.8203125,4195.384765625,4197.9487304688,4180.7690429688,4200.384765625,4163.9741210938,4200.0,,,
1.78515625,114,4197.3076171875,4235.0,4136.794921875,4204.3588867188,4187.5639648438,4165.1284179688,4187.5639648438,4181.9228515625,4180.7690429688,4168.205078125,4129.8715820312,4170.8974609375,4160.7690429688,4230.7690429688,,,
12.515625,801,4161.9228515625,4211.1538085938,4121.5385742188,4175.0,4166.794921875,4161.41015625,4162.4360351562,4200.2563476562,4161.794921875,4171.6665039062,4156.1538085938,4171.9228515625,4154.4873046875,4141.6665039062,,,
10.52734375,673,4176.1538085938,4205.0,4237.5639648438,4184.615234375,4168.0771484375,4161.2822265625,4187.5639648438,4179.2309570312,4194.8715820312,4187.1796875,4173.0771484375,4178.58984375,4143.7177734375,4202.5639648438,,,
10.5703125,676,4199.1025390625,4178.58984375,4292.0512695312,4224.4873046875,4210.7690429688,4165.5126953125,4212.5639648438,4220.384765625,4218.205078125,4215.0,4211.2822265625,4205.8974609375,4251.5385742188,4200.0,,,
10.64453125,681,4168.3334960938,4183.3334960938,4265.0,4172.3076171875,4165.1284179688,4159.3588867188,4173.8461914062,4158.3334960938,4167.8203125,4163.8461914062,4163.4614257812,4165.7690429688,4174.4873046875,4185.1284179688,,,
0.83203125,53,4173.0771484375,4161.5385742188,4226.794921875,4138.7177734375,4171.5385742188,4157.3076171875,4187.0512695312,4157.9487304688,4177.5639648438,4185.0,4217.9487304688,4186.794921875,4172.8203125,4167.8203125,,,
7.20703125,461,4147.9487304688,4147.1796875,4196.2822265625,4142.8203125,4152.4360351562,4164.7436523438,4149.7436523438,4147.8203125,4138.8461914062,4136.2822265625,4120.0,4143.3334960938,4133.58984375,4163.9741210938,,,
6.10546875,390,4134.4873046875,4143.8461914062,4096.2822265625,4148.0771484375,4166.1538085938,4158.58984375,4131.41015625,4121.794921875,4136.1538085938,4135.8974609375,4118.8461914062,4139.1025390625,4162.4360351562,4184.8715820312,,,
14.984375,959,4131.6665039062,4112.4360351562,4123.8461914062,4149.4873046875,4122.1796875,4154.3588867188,4106.2822265625,4137.4360351562,4127.4360351562,4113.0771484375,4096.41015625,4111.6665039062,4101.41015625,4130.2563476562,,,
15.3046875,979,4145.384765625,4158.4614257812,4135.0,4158.8461914062,4134.2309570312,4155.2563476562,4132.9487304688,4123.58984375,4128.8461914062,4128.205078125,4110.384765625,4136.41015625,4152.4360351562,4078.4614257812,,,
16.390625,1049,4184.3588867188,4108.4614257812,4172.0512695312,4112.6923828125,4185.6411132812,4160.384765625,4205.0,4192.1796875,4205.0,4210.0,4263.7177734375,4213.4614257812,4215.8974609375,4254.1025390625,,,
15.66796875,1002,4164.2309570312,4102.3076171875,4036.6667480469,4076.794921875,4152.5639648438,4163.7177734375,4168.8461914062,4198.205078125,4202.5639648438,4202.0512695312,4248.3334960938,4184.3588867188,4199.2309570312,4180.1284179688,,,
13.6484375,873,4139.615234375,4132.4360351562,4156.0258789062,4137.9487304688,4140.1284179688,4161.0258789062,4154.615234375,4127.0512695312,4135.2563476562,4150.6411132812,4153.9741210938,4146.5385742188,4137.6923828125,4145.2563476562,,,
2.0859375,133,4136.1538085938,4120.1284179688,4080.8974609375,4103.58984375,4127.6923828125,4157.0512695312,4151.41015625,4152.6923828125,4157.8203125,4149.4873046875,4208.0771484375,4168.8461914062,4203.9741210938,4148.9741210938,,,
16.75,1072,4149.8715820312,4139.4873046875,4121.2822265625,4107.0512695312,4165.2563476562,4162.9487304688,4166.5385742188,4173.7177734375,4176.41015625,4168.3334960938,4171.9228515625,4155.2563476562,4188.0771484375,4167.3076171875,,,
2.28515625,146,4118.58984375,4113.8461914062,4132.1796875,4032.3076171875,4089.1025390625,4147.0512695312,4116.1538085938,4135.2563476562,4122.9487304688,4129.8715820312,4204.7436523438,4137.4360351562,4191.2822265625,4131.6665039062,,,
2.47265625,158,4184.8715820312,4127.5639648438,4043.7180175781,4092.9487304688,4156.6665039062,4157.0512695312,4168.58984375,4173.58984375,4175.5126953125,4185.6411132812,4248.0771484375,4188.205078125,4201.5385742188,4236.41015625,,,
8.828125,565,4155.8974609375,4138.0771484375,4111.5385742188,4120.384765625,4171.2822265625,4161.0258789062,4167.8203125,4165.8974609375,4167.5639648438,4166.5385742188,4165.0,4156.2822265625,4162.5639648438,4164.8715820312,,,
18.6484375,1193,4131.5385742188,4141.9228515625,4176.41015625,4137.4360351562,4137.6923828125,4157.1796875,4124.3588867188,4124.615234375,4123.58984375,4123.8461914062,4131.41015625,4124.4873046875,4139.2309570312,4125.384765625,,,
17.078125,1093,4165.384765625,4142.8203125,4094.1025390625,4154.8715820312,4163.4614257812,4157.1796875,4167.6923828125,4166.6665039062,4164.7436523438,4163.9741210938,4147.5639648438,4165.384765625,4199.1025390625,4174.8715820312,,,
14.15234375,905,4178.205078125,4171.9228515625,4176.6665039062,4191.794921875,4195.2563476562,4171.794921875,4186.5385742188,4151.9228515625,4187.0512695312,4187.4360351562,4184.7436523438,4188.9741210938,4192.3076171875,4144.1025390625,,,
5.28125,338,4148.205078125,4134.615234375,4149.1025390625,4154.2309570312,4151.6665039062,4155.2563476562,4151.2822265625,4152.5639648438,4141.6665039062,4134.3588867188,4134.3588867188,4137.5639648438,4095.0,4141.1538085938,,,
6.953125,445,4086.6667480469,4090.1281738281,4012.6923828125,4086.5385742188,4073.3332519531,4150.5126953125,4075.3845214844,4066.5385742188,4059.6154785156,4058.205078125,4014.1025390625,4041.6667480469,4092.0512695312,4059.3588867188,,,
15.84375,1014,4166.794921875,4175.7690429688,4140.7690429688,4202.5639648438,4189.8715820312,4162.1796875,4176.6665039062,4182.1796875,4179.7436523438,4188.3334960938,4180.5126953125,4198.58984375,4215.1284179688,4171.1538085938,,,
7.484375,479,4184.8715820312,4196.0258789062,4231.6665039062,4216.1538085938,4199.1025390625,4169.615234375,4189.2309570312,4186.5385742188,4202.0512695312,4207.0512695312,4198.205078125,4218.7177734375,4252.0512695312,4198.0771484375,,,
12.92578125,827,4163.205078125,4208.58984375,4366.0258789062,4203.7177734375,4176.0258789062,4163.3334960938,4191.0258789062,4174.3588867188,4169.2309570312,4173.3334960938,4139.8715820312,4167.9487304688,4117.9487304688,4161.2822265625,,,
11.69921875,748,4170.384765625,4222.3076171875,4121.794921875,4177.1796875,4171.794921875,4160.5126953125,4169.615234375,4211.5385742188,4172.8203125,4171.1538085938,4164.615234375,4157.8203125,4204.1025390625,4142.3076171875,,,
16.9296875,1083,4171.41015625,4195.0,4161.9228515625,4166.9228515625,4173.8461914062,4160.1284179688,4166.41015625,4167.0512695312,4172.5639648438,4163.0771484375,4137.1796875,4169.7436523438,4183.7177734375,4182.9487304688,,,
7.4609375,477,4173.9741210938,4171.9228515625,4323.8461914062,4199.4873046875,4181.2822265625,4165.384765625,4189.615234375,4187.4360351562,4193.0771484375,4189.4873046875,4180.384765625,4195.5126953125,4227.5639648438,4180.0,,,
15.31640625,980,4154.7436523438,4178.58984375,4160.7690429688,4171.6665039062,4159.2309570312,4161.5385742188,4145.7690429688,4137.3076171875,4145.5126953125,4142.9487304688,4129.4873046875,4150.7690429688,4174.8715820312,4091.794921875,,,
14.7421875,943,4137.9487304688,4153.9741210938,4108.7177734375,4199.4873046875,4144.7436523438,4156.794921875,4135.6411132812,4124.4873046875,4123.8461914062,4110.6411132812,4071.2819824219,4121.2822265625,4169.2309570312,4051.9230957031,,,
4.42578125,283,4163.4614257812,4221.5385742188,4200.7690429688,4204.2309570312,4170.0,4157.1796875,4170.1284179688,4187.6923828125,4170.1284179688,4156.6665039062,4142.3076171875,4154.4873046875,4145.7690429688,4154.615234375,,,
18.92578125,1211,4170.7690429688,4088.4614257812,4221.6665039062,4090.2563476562,4159.4873046875,4163.4614257812,4132.5639648438,4186.794921875,4188.7177734375,4200.2563476562,4281.0258789062,4212.0512695312,4199.8715820312,4217.4360351562,,,
10.671875,683,4161.41015625,4185.2563476562,4239.1025390625,4168.205078125,4157.3076171875,4157.3076171875,4169.4873046875,4151.6665039062,4166.5385742188,4165.0,4165.2563476562,4161.0258789062,4181.41015625,4189.2309570312,,,
5.14453125,329,4142.6923828125,4165.5126953125,4121.0258789062,4132.9487304688,4138.205078125,4156.0258789062,4133.4614257812,4134.7436523438,4133.9741210938,4126.5385742188,4124.615234375,4126.9228515625,4159.1025390625,4137.1796875,,,
17.0625,1092,4157.1796875,4154.3588867188,4093.7180175781,4224.615234375,4155.8974609375,4170.7690429688,4160.7690429688,4166.1538085938,4140.6411132812,4133.9741210938,4094.6154785156,4134.3588867188,4138.7177734375,4155.7690429688,,,
12.50390625,800,4157.6923828125,4190.384765625,4101.1538085938,4165.6411132812,4157.4360351562,4161.0258789062,4153.7177734375,4188.9741210938,4151.9228515625,4156.2822265625,4141.1538085938,4159.2309570312,4148.3334960938,4139.8715820312,,,
5.828125,373,4164.1025390625,4138.0771484375,4159.1025390625,4174.1025390625,4209.615234375,4160.1284179688,4153.8461914062,4145.8974609375,4158.8461914062,4160.7690429688,4157.6923828125,4186.794921875,4154.8715820312,4217.3076171875,,,
14.51953125,929,4164.615234375,4151.2822265625,4144.7436523438,4248.3334960938,4171.0258789062,4161.6665039062,4141.41015625,4136.0258789062,4140.6411132812,4126.9228515625,4055.5129394531,4141.794921875,4128.4614257812,4064.7436523438,,,
8.64453125,553,4146.1538085938,4137.5639648438,4205.5126953125,4150.7690429688,4146.9228515625,4158.205078125,4153.58984375,4138.58984375,4139.8715820312,4141.2822265625,4136.794921875,4152.1796875,4151.6665039062,4268.58984375,,,
3.78125,242,4165.2563476562,4140.384765625,4101.6665039062,4140.0,4150.1284179688,4163.205078125,4170.384765625,4158.3334960938,4173.4614257812,4170.384765625,4198.0771484375,4175.0,4199.615234375,4162.4360351562,,,
14.3828125,920,4163.7177734375,4142.6923828125,4176.5385742188,4107.8203125,4154.4873046875,4156.41015625,4142.5639648438,4173.4614257812,4182.6923828125,4187.8203125,4238.0771484375,4170.1284179688,4143.3334960938,4190.5126953125,,,
10.16015625,650,4179.4873046875,4132.5639648438,4181.2822265625,4182.0512695312,4182.4360351562,4166.1538085938,4185.8974609375,4193.7177734375,4201.41015625,4195.2563476562,4203.4614257812,4186.5385742188,4173.7177734375,4213.58984375,,,
5.6875,364,4155.0,4163.4614257812,4303.4614257812,4154.3588867188,4151.5385742188,4157.5639648438,4154.4873046875,4167.6923828125,4153.0771484375,4138.9741210938,4130.6411132812,4144.2309570312,4096.2822265625,4138.205078125,,,
8.48828125,543,4118.9741210938,4100.6411132812,4173.205078125,4097.1796875,4118.58984375,4154.1025390625,4113.4614257812,4121.9228515625,4110.8974609375,4111.2822265625,4105.5126953125,4109.3588867188,4127.5639648438,4117.3076171875,,,
14.08203125,901,4157.4360351562,4123.8461914062,4240.6411132812,4165.384765625,4158.4614257812,4157.8203125,4146.1538085938,4163.0771484375,4158.4614257812,4166.0258789062,4154.4873046875,4155.6411132812,4172.9487304688,4164.7436523438,,,
5.14453125,329,4177.0512695312,4139.3588867188,4145.6411132812,4188.7177734375,4183.4614257812,4158.58984375,4173.9741210938,4171.9228515625,4171.41015625,4167.3076171875,4178.9741210938,4183.58984375,4151.2822265625,4170.2563476562,,,
11.26171875,720,4150.2563476562,4183.58984375,4166.6665039062,4173.3334960938,4169.1025390625,4156.41015625,4151.2822265625,4137.6923828125,4141.2822265625,4153.9741210938,4137.8203125,4130.7690429688,4138.8461914062,4136.794921875,,,
14.71875,942,4182.4360351562,4160.6411132812,4221.9228515625,4173.205078125,4195.5126953125,4168.4614257812,4170.2563476562,4186.6665039062,4189.2309570312,4184.615234375,4173.8461914062,4183.7177734375,4236.9228515625,4203.8461914062,,,
19.83203125,1269,4117.5639648438,4120.8974609375,4004.3588867188,4041.794921875,4110.0,4152.0512695312,4152.9487304688,4144.7436523438,4136.41015625,4138.9741210938,4138.9741210938,4122.5639648438,4091.9230957031,4113.3334960938,,,
12.3515625,790,4147.3076171875,4235.1284179688,4170.7690429688,4164.8715820312,4149.2309570312,4159.2309570312,4153.8461914062,4161.41015625,4151.1538085938,4151.1538085938,4122.4360351562,4145.5126953125,4109.8715820312,4137.1796875,,,
18.08984375,1157,4191.9228515625,4161.41015625,4003.205078125,4210.7690429688,4186.9228515625,4166.0258789062,4190.8974609375,4176.794921875,4189.7436523438,4198.58984375,4183.8461914062,4204.1025390625,4221.0258789062,4192.1796875,,,
17.61328125,1127,4160.6411132812,4157.4360351562,4167.9487304688,4160.384765625,4166.41015625,4164.1025390625,4153.9741210938,4159.3588867188,4150.1284179688,4150.5126953125,4123.4614257812,4154.1025390625,4151.794921875,4141.9228515625,,,
0.9375,60,4191.5385742188,4210.0,4261.41015625,4220.0,4186.9228515625,4168.58984375,4189.4873046875,4183.8461914062,4202.5639648438,4205.6411132812,4213.9741210938,4189.3588867188,4228.7177734375,4209.3588867188,,,
9.2265625,590,4160.6411132812,4210.5126953125,4027.5642089844,4161.41015625,4160.5126953125,4156.794921875,4158.4614257812,4166.5385742188,4165.384765625,4153.9741210938,4139.1025390625,4149.8715820312,4197.6923828125,4167.5639648438,,,
13.609375,871,4158.8461914062,4143.9741210938,4157.9487304688,4123.7177734375,4152.0512695312,4156.2822265625,4161.6665039062,4147.6923828125,4183.9741210938,4184.8715820312,4217.3076171875,4170.7690429688,4155.2563476562,4156.794921875,,,
9.7265625,622,4147.4360351562,4130.384765625,4131.5385742188,4152.8203125,4154.4873046875,4155.2563476562,4157.3076171875,4173.8461914062,4156.41015625,4152.8203125,4136.1538085938,4134.615234375,4111.5385742188,4212.8203125,,,
16.25,1040,4152.1796875,4137.4360351562,4148.7177734375,4066.5385742188,4149.615234375,4154.3588867188,4172.5639648438,4167.6923828125,4180.6411132812,4197.8203125,4252.6923828125,4183.3334960938,4182.1796875,4218.9741210938,,,
7.29296875,466,4175.8974609375,4186.9228515625,4102.6923828125,4202.0512695312,4186.5385742188,4170.0,4201.0258789062,4187.8203125,4206.0258789062,4209.1025390625,4187.6923828125,4205.384765625,4183.205078125,4200.6411132812,,,
18.3359375,1173,4159.7436523438,4169.2309570312,4159.2309570312,4167.3076171875,4164.8715820312,4159.3588867188,4158.3334960938,4161.6665039062,4156.2822265625,4156.9228515625,4151.9228515625,4156.5385742188,4138.3334960938,4156.9228515625,,,
19.3828125,1240,4157.9487304688,4126.9228515625,4134.2309570312,4076.1538085938,4148.58984375,4153.7177734375,4156.1538085938,4168.9741210938,4165.0,4188.4614257812,4271.41015625,4206.0258789062,4264.615234375,4176.41015625,,,
9.84765625,630,4164.615234375,4191.0258789062,4014.3588867188,4167.4360351562,4166.1538085938,4156.41015625,4174.2309570312,4176.0258789062,4175.5126953125,4186.1538085938,4185.6411132812,4167.4360351562,4152.6923828125,4176.0258789062,,,
19.390625,1241,4136.5385742188,4104.2309570312,4153.9741210938,4096.0258789062,4134.8715820312,4154.1025390625,4111.2822265625,4162.0512695312,4166.9228515625,4168.7177734375,4186.794921875,4151.1538085938,4149.2309570312,4182.0512695312,,,
7.109375,455,4178.205078125,4185.6411132812,4137.6923828125,4215.7690429688,4202.5639648438,4168.205078125,4197.4360351562,4172.5639648438,4183.9741210938,4184.2309570312,4166.6665039062,4196.9228515625,4150.384765625,4188.3334960938,,,
9.4140625,602,4175.2563476562,4201.1538085938,4038.58984375,4214.615234375,4186.1538085938,4168.8461914062,4179.1025390625,4190.384765625,4189.1025390625,4191.5385742188,4172.9487304688,4172.6923828125,4207.9487304688,4171.41015625,,,
12.23046875,782,4174.4873046875,4211.0258789062,4109.2309570312,4197.3076171875,4182.5639648438,4155.8974609375,4179.1025390625,4180.8974609375,4182.4360351562,4184.3588867188,4157.0512695312,4170.0,4114.1025390625,4153.3334960938,,,
5.95703125,381,4150.6411132812,4171.5385742188,4216.41015625,4159.4873046875,4153.58984375,4159.4873046875,4170.384765625,4171.5385742188,4158.9741210938,4153.58984375,4137.9487304688,4154.7436523438,4118.3334960938,4165.384765625,,,
0.29296875,18,4168.9741210938,4127.0512695312,4249.8715820312,4073.3332519531,4160.0,4159.7436523438,4185.6411132812,4187.1796875,4203.205078125,4214.4873046875,4291.2822265625,4226.2822265625,4260.6411132812,4198.0771484375,,,
18.02734375,1153,4180.1284179688,4205.1284179688,4185.1284179688,4210.0,4184.7436523438,4168.8461914062,4170.7690429688,4170.5126953125,4167.9487304688,4175.6411132812,4155.384765625,4182.9487304688,4169.2309570312,4161.41015625,,,
17.83203125,1141,4146.6665039062,4113.9741210938,4121.6665039062,4167.9487304688,4151.1538085938,4157.3076171875,4149.4873046875,4138.3334960938,4145.5126953125,4145.2563476562,4138.205078125,4136.2822265625,4116.41015625,4132.4360351562,,,
11.0546875,707,4160.7690429688,4207.0512695312,4188.8461914062,4176.794921875,4172.0512695312,4163.205078125,4154.3588867188,4136.1538085938,4145.7690429688,4154.8715820312,4140.384765625,4140.5126953125,4130.7690429688,4135.384765625,,,
9.30078125,595,4190.384765625,4193.3334960938,4082.0512695312,4212.5639648438,4200.5126953125,4171.41015625,4205.0,4206.794921875,4205.7690429688,4202.6923828125,4180.8974609375,4187.1796875,4212.8203125,4196.6665039062,,,
4.99609375,319,4146.41015625,4141.2822265625,4117.3076171875,4165.6411132812,4155.0,4156.2822265625,4151.41015625,4150.2563476562,4150.5126953125,4136.0258789062,4140.2563476562,4147.6923828125,4159.2309570312,4145.8974609375,,,
8.2734375,529,4136.0258789062,4162.3076171875,4150.5126953125,4136.5385742188,4137.1796875,4151.1538085938,4131.794921875,4140.2563476562,4128.9741210938,4134.615234375,4102.6923828125,4127.4360351562,4111.9228515625,4123.3334960938,,,
14.76171875,944,4179.1025390625,4157.1796875,4272.8203125,4169.2309570312,4186.0258789062,4165.8974609375,4171.5385742188,4184.2309570312,4182.0512695312,4170.384765625,4167.5639648438,4168.9741210938,4234.8715820312,4194.3588867188,,,
19.37890625,1240,4140.8974609375,4118.8461914062,4142.3076171875,4024.6154785156,4137.1796875,4157.9487304688,4153.3334960938,4158.9741210938,4166.794921875,4187.0512695312,4293.205078125,4189.615234375,4159.8715820312,4167.4360351562,,,
10.97265625,702,4182.6923828125,4173.0771484375,4240.0,4138.205078125,4165.0,4160.1284179688,4170.2563476562,4185.384765625,4182.6923828125,4187.4360351562,4214.2309570312,4186.41015625,4185.0,4173.4614257812,,,
1.9453125,124,4157.8203125,4124.1025390625,4215.5126953125,4165.0,4153.0771484375,4156.794921875,4153.4614257812,4167.3076171875,4160.384765625,4150.8974609375,4163.7177734375,4163.205078125,4148.9741210938,4147.9487304688,,,
15.32421875,980,4092.5642089844,4098.58984375,4052.9487304688,4101.0258789062,4101.0258789062,4150.8974609375,4077.3076171875,4099.8715820312,4089.1025390625,4083.8461914062,4070.5129394531,4068.8461914062,4120.0,4117.8203125,,,
10.0703125,644,4171.5385742188,4229.615234375,4190.2563476562,4201.6665039062,4168.205078125,4161.41015625,4177.3076171875,4188.205078125,4184.3588867188,4177.5639648438,4161.5385742188,4169.3588867188,4138.4614257812,4200.7690429688,,,
16.734375,1071,4146.9228515625,4134.8715820312,4129.3588867188,4130.8974609375,4128.58984375,4157.0512695312,4148.0771484375,4143.4614257812,4139.3588867188,4140.2563476562,4137.0512695312,4123.4614257812,4141.5385742188,4130.5126953125,,,
13.8984375,889,4102.6923828125,4046.5385742188,4153.8461914062,4078.3332519531,4093.58984375,4141.41015625,4101.6665039062,4088.205078125,4094.1025390625,4105.8974609375,4127.8203125,4105.0,4058.0769042969,4106.5385742188,,,
15.7734375,1009,4144.1025390625,4121.5385742188,4268.3334960938,4147.4360351562,4157.8203125,4158.205078125,4152.6923828125,4138.4614257812,4156.0258789062,4153.0771484375,4152.1796875,4150.2563476562,4152.3076171875,4145.6411132812,,,
0.890625,57,4173.3334960938,4169.3588867188,4227.1796875,4195.6411132812,4171.5385742188,4158.7177734375,4183.0771484375,4184.4873046875,4198.4614257812,4197.5639648438,4194.8715820312,4165.384765625,4221.6665039062,4189.8715820312,,,
14.94140625,956,4139.1025390625,4146.41015625,4096.41015625,4168.8461914062,4138.8461914062,4159.8715820312,4134.3588867188,4117.9487304688,4119.1025390625,4120.8974609375,4095.1281738281,4128.205078125,4150.7690429688,4054.1025390625,,,
19.06640625,1220,4170.2563476562,4158.205078125,4155.6411132812,4110.8974609375,4165.1284179688,4164.3588867188,4152.3076171875,4200.7690429688,4216.5385742188,4218.4614257812,4280.1284179688,4213.3334960938,4202.1796875,4233.58984375,,,
10.70703125,685,4189.8715820312,4175.6411132812,4248.4614257812,4185.5126953125,4186.1538085938,4171.41015625,4203.3334960938,4200.384765625,4198.9741210938,4190.1284179688,4186.794921875,4182.0512695312,4231.1538085938,4160.2563476562,,,
17.92578125,1147,4181.794921875,4213.0771484375,4170.384765625,4183.4614257812,4183.0771484375,4161.0258789062,4170.5126953125,4180.0,4172.9487304688,4170.2563476562,4157.5639648438,4171.9228515625,4199.3588867188,4184.615234375,,,
3.47265625,222,4180.5126953125,4223.4614257812,4067.8205566406,4129.615234375,4167.3076171875,4159.2309570312,4188.3334960938,4178.4614257812,4193.58984375,4190.6411132812,4203.205078125,4194.3588867188,4216.794921875,4177.9487304688,,,
2.3671875,151,4137.8203125,4137.6923828125,4121.6665039062,4151.2822265625,4134.7436523438,4156.794921875,4147.0512695312,4120.8974609375,4137.0512695312,4126.41015625,4118.205078125,4121.9228515625,4182.4360351562,4135.2563476562,,,
0.90625,58,4207.4360351562,4104.4873046875,4205.2563476562,3956.0256347656,4209.615234375,4168.205078125,4262.1796875,4296.2822265625,4321.6665039062,4341.794921875,4507.3076171875,4309.8715820312,4319.7436523438,4322.1796875,,,
1.83984375,117,4187.6923828125,4183.205078125,4204.8715820312,4202.9487304688,4179.7436523438,4158.4614257812,4183.0771484375,4164.4873046875,4169.1025390625,4165.8974609375,4137.5639648438,4162.6923828125,4159.2309570312,4164.615234375,,,
10.50390625,672,4171.794921875,4197.6923828125,4258.7177734375,4185.0,4168.4614257812,4160.1284179688,4181.9228515625,4167.8203125,4172.8203125,4167.6923828125,4156.5385742188,4170.6411132812,4132.5639648438,4185.1284179688,,,
10.84765625,694,4175.1284179688,4184.4873046875,4184.3588867188,4173.8461914062,4170.8974609375,4158.9741210938,4170.7690429688,4167.9487304688,4166.9228515625,4167.6923828125,4170.384765625,4170.1284179688,4175.0,4193.205078125,,,
6.90234375,441,4086.794921875,4101.0258789062,4060.8974609375,4089.2307128906,4075.0,4147.5639648438,4071.2819824219,4060.6411132812,4059.3588867188,4049.3588867188,4006.5385742188,4035.8974609375,4097.5639648438,4063.3332519531,,,
4.40625,282,4156.2822265625,4196.41015625,4219.7436523438,4199.4873046875,4156.5385742188,4156.6665039062,4160.384765625,4179.8715820312,4166.1538085938,4151.6665039062,4131.794921875,4141.9228515625,4142.6923828125,4154.1025390625,,,
1.640625,105,4193.8461914062,4196.41015625,4193.9741210938,4218.58984375,4191.9228515625,4169.8715820312,4187.3076171875,4185.1284179688,4177.5639648438,4171.9228515625,4140.8974609375,4178.205078125,4134.1025390625,4226.794921875,,,
6.6640625,426,4170.5126953125,4166.2822265625,4176.9228515625,4187.6923828125,4172.5639648438,4157.4360351562,4179.3588867188,4165.2563476562,4180.5126953125,4179.2309570312,4160.0,4185.5126953125,4165.2563476562,4176.1538085938,,,
9.1328125,584,4146.0258789062,4115.2563476562,4142.5639648438,4120.2563476562,4143.7177734375,4158.58984375,4156.2822265625,4169.4873046875,4151.5385742188,4154.7436523438,4183.9741210938,4167.0512695312,4198.3334960938,4225.5126953125,,,
12.31640625,788,4151.2822265625,4146.2822265625,4270.384765625,4139.8715820312,4137.0512695312,4156.2822265625,4142.5639648438,4140.1284179688,4140.5126953125,4144.615234375,4128.9741210938,4138.9741210938,4174.8715820312,4131.41015625,,,
17.81640625,1140,4164.3588867188,4171.0258789062,4078.4614257812,4180.5126953125,4181.794921875,4163.7177734375,4165.6411132812,4155.384765625,4153.0771484375,4148.58984375,4129.4873046875,4153.9741210938,4180.8974609375,4167.3076171875,,,
